,index,text
5140,对小鼠腹膜醋酸致痛及热板致痛均有一定的镇痛作用;,1
5141,"4.平素月经量正常,突然出现经量少,须去医院就诊;",1
5142,用于肾阳不足、气滞血瘀所致的乳腺增生[unused1]益肾。,1
5143,3医师和药师可能对服用前列舒乐颗粒应注意事项具有更多的信息。,1
5144,"小金片用于阴疽初起,皮色不,肿硬作痛,多发性脓肿,瘿瘤,瘰疬,乳岩,乳癖",1
5145,"120粒盒[unused1]滋阴补肾,强壮健脑。",1
5146,"用于肝气郁结所致乳癖,症见经前乳房胀痛、两胁胀痛、乳房结节、经前疼痛加重;",1
5147,"9.[unused1]对本品过敏者禁用,过敏体质者慎用。",1
5148,200s(佛慈),1
5149,"清热凉血,化瘀止痛。",1
5150,"用于阴虚血热,月经先期,经血量多、色紫黑[unused1]非处方药物(甲类),国家医保目录(乙类)",1
5151,"用于毒瘀蕴解胞宫,少腹胀痛,月经不调,痛经,白带过多;",1
5152,通则不痛;,1
5153,"用于肾阳不足,精血亏损而致的肢倦神疲,眩晕健忘,阳萎早泄,不育不孕,腰膝冷痛等症。",1
5154,"益肾和血,理气止痛。",1
5155,伤风感冒患者忌服。,1
5156,"8.[unused1]用药7天症状无缓解,应去医院就诊。",1
5157,"用于气血亏虚,肝肾不足,贫血,神经衰弱十二指肠溃疡肝炎、急性感染、肠道炎症、胰腺炎、胃及十二指肠溃疡,溃疡性结肠炎。",1
5158,"补气血、调月经,用于月经不调调月经,用于月经不调、量少色淡",1
5159,"用于月经不调,经期腹痛,月经过多,久不受孕[unused1]尚不明确。",1
5160,用于中老年男子衰老体弱[unused1]每粒装0.3g,1
5161,"铝塑铝包装,12粒2板盒。",1
5162,"于月经来潮第一天开始服药,连服三个月经周期为一疗程,或遵医嘱。",1
5163,对毛果云香碱所致大鼠汗腺分泌有一定的抑制作用。,1
5164,"清热解毒,健脾除湿,通络活血清热解毒,健脾除湿,通络活血。",1
5165,"用于月经不调,行经腹痛,贫血虚弱,产后体虚,萎黄肌瘦,产后血虚",1
5166,"清热通淋、消炎止痛,用于淋病、膀胱炎、腰痛",1
5167,"用于再生障碍性贫血,白细胞减少症、血小板减少症,骨髓增生异常综合症及放疗和化疗引起的骨髓损伤、血细胞减少,属肾阳不足,气血两虚[unused1]丸剂(小蜜丸)",1
5168,"龙鹿丸药理研究[unused1]药理研究表明,龙精宝龙鹿丸具有[unused1]1、性激素样作用;",1
5169,"用于行经腹痛,胃痛,胁痛,头痛[unused1]用于气滞血瘀的胃痛、胁痛、头痛及痛经",1
5170,葵花药业集团(唐山)生物制药有限公司,1
5171,"用于湿热下注所致的带下病,症见赤白带下湿热下注所致的带下病,症见赤白带下,量多臭味,宫颈糜烂",1
5172,小蜜丸每盒装6.25g。,1
5173,"本品为薄膜衣片,除去薄膜衣后显棕色至黑褐色;",1
5174,"用于慢性肾功能衰竭,氮质血症期和尿毒症[unused1]康臣药业(内蒙古)有限责任公司",1
5175,12粒6板1盒,1
5176,"一次8片,一日3次,小儿酌减或遵医嘱。",1
5177,"一次3粒,一日3次,饭后服。",1
5178,"滋阴扶阳,补肾益精。",1
5179,"气特异,味微苦。",1
5180,本品为黑色的浓缩丸;,1
5181,民生药业集团有限公司,1
5182,"罕见不良反应的发生,且多数病例为轻度(如局部刺激、瘙痒或灼烧感等)。",1
5183,每10丸重约1g,1
5184,"用于肺肾阴亏,潮热盗汗,咽干,眩晕耳鸣,腰膝痠软滋肾养肺。",1
5185,11.重度心力衰竭患者。,1
5186,"4.口干舌燥,痔漏出血酌减服量。",1
5187,"本品为蓝色胶囊剂,内容物为浅棕黄色至黄褐色的粉末;",1
5188,适用于气血两虚证,1
5189,0.31g45粒盒,1
5190,用于气滞血瘀所致的胃痛、肋痛、头痛及痛经,1
5191,"用于月经不调调经活血,行气止痛。",1
5192,"滋补肝肾,益气培元,养血安胎,强壮身体。",1
5193,成都永康制药有限公司,1
5194,0.4g36片,1
5195,"本品为糖衣片,除去包衣后显棕色;",1
5196,可对抗去甲肾上腺素所致家兔膀胱三角肌的收缩;,1
5197,"用于产后受寒恶露不行或行而不畅,夹有血块,小腹冷痛[unused1]口服,一次1丸,一日3次。",1
5198,"气芳香,味微甜。",1
5199,二岁以下一次1015毫升;,1
5200,2.服药期间节制房事;,1
5201,气特异。,1
5202,"活血化瘀,软坚散结,清热解毒,消炎镇痛。",1
5203,6.其他:有鼻衄、黑便、紫癜鼻衄、黑便、紫癜病例报告。,1
5204,"口服,一次5片,一日3次,15天为一疗程,可连服两个疗程。",1
5205,"气香,味酸、微甜、苦。",1
5206,止血、消炎、防感染。,1
5207,3.经期禁用。,1
5208,"一日一次,24小时取出。",1
5209,"初次用药时,偶见阴部轻微灼热不适。",1
5210,本品为阴道用药。,1
5211,"7.按照用法用量服用,服药过程中出现不良反应应停药,并向医师咨询;",1
5212,0.29g48片盒,1
5213,0.45g12片3小盒大盒,1
5214,5.儿童、孕妇、哺乳期妇女应在医师指导下服用。,1
5215,"妇科经典方剂,用于营血虚弱,月经不调",1
5216,"清热解毒,用于妇科炎症,菌痢,肠炎,呼吸道及泌尿道感染,外科感染,眼结膜炎便秘胃肠不适,食欲减退和便秘,但无需特殊处理,停药后即自动消失。",1
5217,"开水冲服,一次20g,一日3次;",1
5218,气微、味甜、苦。,1
5219,"补肾填精,清热利湿。",1
5220,"一次4克(1袋),一日3次。",1
5221,5.痛经伴有其他妇科疾病生冷,1
5222,"1、抗菌作用:本品0.31药物浓度对金黄色葡萄球菌有抑制作用,2.5药物浓度对乙型溶血性链球菌有抑制作用,5药物浓度对大肠杆菌有抑制作用。",1
5223,男性不育症[unused1]尚不明确。,1
5224,10支盒。,1
5225,3.抗变态反应:黄柏有效成分黄柏碱对原发性新月体性抗肾小球基底膜肾炎有效。,1
5226,"气特异,味咸。",1
5227,"用于淋病,睾丸肿大,膀胱炎,腰痛[unused1]口服。",1
5228,3、有精神病、癫痫病史者、严重肾功能损害者应慎用。,1
5229,"偶见外阴搔痒,不影响继续治疗。",1
5230,"清热,通淋,消炎止痛。",1
5231,"2.抗炎作用,对角叉菜胶诱导的小鼠腹腔白细胞聚集有明显抑制作用。",1
5232,"药用PVC-PTP泡罩,0.6g12片2板盒。",1
5233,前列腺增生症[unused1]36个月。,1
5234,本品对角叉菜胶所致大白鼠耳肿胀抑制作用明显。,1
5235,"9.请将本品放在儿童补气血、调月经,用于月经不调、量少色淡[unused1]12片2板",1
5236,"4.按照用法用量服用,婴幼儿应在医师指导下服用。",1
5237,"2.使用前先装上喷头,试喷1-2次,使药液呈正常喷雾状出后再使用。",1
5238,湖南安邦制药有限公司[unused1]血热有瘀者忌用。,1
5239,0.4g12粒4板,1
5240,"用于脾虚湿盛,白带连绵,腰腿酸痛",1
5241,用于月经量少[unused1]10袋盒。,1
5242,"一次1丸,一日3次。",1
5243,"肌内注射,一次2-4毫升(1-2支),一日2-3次。",1
5244,佛山手心制药有限公司,1
5245,"以四物汤补血调血金银花黄连解毒汤清热解毒,坚阴安胎,配以金银花清热解毒,兼散风热清热解毒,兼散风热。",1
5246,"用于心、肾赫依病,气滞腰痛,小腹冷痛,月经不调,白带过多",1
5247,"本品为包炭衣浓缩水丸,除去包衣后显黄棕色至棕褐色;",1
5248,"塑料瓶装,每瓶200g。",1
5249,"口服,一次20毫升,一日3次。",1
5250,"2、治疗期间,宜节制房事;",1
5251,"气腥,味苦",1
5252,江西广信药业有限公司,1
5253,5g9袋,1
5254,"(二)促进机体免疫反应:增加末稍血管白细胞数,增强吞噬细胞的吞噬能力。",1
5255,能使情感性精神病忧郁症患者血浆rAMP上升至正常。,1
5256,"活血通经,祛瘀止痛。",1
5257,0.3g54s盒,1
5258,"用于血瘀所致的月经不调,症见经水量多[unused1]开水冲服。",1
5259,"用于肺肾两虚,精气不足,久咳虚喘,神疲乏力,不寐健忘,腰膝痠软,月经不调,阳痿早泄;",1
5260,"用于月经不调,经期腹痛儿童[unused1]0.55g24s",1
5261,"一次5-6粒,一日3次。",1
5262,"间隔57天,继续第二个疗程,亦可连续用药。",1
5263,"孕妇禁用,糖尿病患者禁服。",1
5264,用于霉菌性阴道炎、滴虫性阴道炎、细菌性阴道病、外阴炎、皮肤瘙痒,1
5265,"保险子为朱红色的薄膜衣水丸,除去包衣后显棕黄色至棕褐色;",1
5266,每粒装0.38克,1
5267,"用于痛经,经闭,跌扑损伤,风湿痹痛",1
5268,"清热燥湿,泻火除蒸,解毒疗疮。",1
5269,"一次半袋,一日2次。",1
5270,吉林省东丰药业股份有限公司,1
5271,滴虫性阴道炎、霉菌性阴道炎滴虫性阴道炎、霉菌性阴道炎、非特异性阴道炎宫颈糜烂及妇科炎症的良药。,1
5272,清热燥湿、消肿止痛、杀虫止痒、活血生肌。,1
5273,"用于放环后引起的出血,月经提前、量多或月经紊乱",1
5274,"气芳香,味辛,微苦。",1
5275,"自月经前10天开始,连服10天为一疗程。",1
5276,用于月经量少[unused1]15g10袋,1
5277,"用于肝气郁结,气滞血瘀,乳腺增生,乳房胀痛[unused1]乳块消胶囊为胶囊剂,内容物为棕褐色;",1
5278,"用于急性传染性肝炎,细菌感染引起的炎症急性传染性肝炎,细菌感染引起的炎症,呼吸道和消化道出血。",1
5279,10丸盒。,1
5280,"坤复康胶囊可提高小鼠痛阈,减少醋酸所致扭体反应次数,抑制二甲苯性耳肿胀,降低腹腔毛细血管通透性,抑制大肠杆菌、白色念珠菌生长,表明坤复康胶囊具有镇痛、抗菌、抗炎坤复康胶囊具有镇痛、抗菌、抗炎等作用,为临床妇科疾病的治疗提供了理论依据。",1
5281,"本品经针刺受孕大鼠流产实验,显示其有保胎作用,其效应强度类似于阳性对照品黄体酮。",1
5282,本品为硬胶囊柴胡、当归、白芍、白术、茯苓、甘草、牡丹皮、栀子。,1
5283,"1.栓剂塞入肛门后,如有便意感,腹痛、腹泻等不适症状,可改进使用方法,如将栓剂外涂植物油或将栓剂置入更深些,待直肠适应后,自觉症状可减轻或消失。",1
5284,"丸剂(大蜜丸荤腥油腻、不易消化食品同用,戒烟酒,以防助湿化热,加重病情。",1
5285,"本品为薄膜衣片,除去薄膜衣后显棕褐色;",1
5286,0.4g12s2板(天一堂),1
5287,用于绝经期前后诸证。,1
5288,"温肾助阳,益气固本。",1
5289,2.服药期间保持情绪乐观切忌生气恼怒,1
5290,用于脾肾两虚所致的月经不调、带下病,1
5291,每袋装6g(相当于原药材9g),1
5292,"大鼠灌胃给药12周毒性试验,安全剂量折合生药量25gkg天,血液生化和病理组织学检查未发现与受试物相关的毒性结果。",1
5293,"男子阳衰,精寒无子,遗精阳瘘,举而不坚;",1
5294,"用于湿热下注所致的外阴瘙痒,白带量多,外阴炎,阴道炎[unused1]尚不明确。",1
5295,"一次5g,一日3次;",1
5296,"密封,置阴凉处(不超过20)。",1
5297,"平素月经正常,突然出现月经量少,或月经错后,或阴道不规则出血应去医院就诊;",1
5298,9袋,1
5299,"口服,[unused1]一次10ml,[unused1]一日2次。",1
5300,吉林敖东洮南药业股份有限公司,1
5301,"气香,味甘、苦。",1
5302,"用于肾阳不足所致腰膝酸软,头晕耳鸣,神疲乏力,男子无精、少精、弱精、精液不液化男性不育症[unused1]0.4g24粒盒",1
5303,"2[unused1]对痛经功效独特,疗效突出。",1
5304,"滋补肝肾,养阴补血,化瘀调经,调气温肾,营养神经,调节代谢功能。",1
5305,"用于气滞血瘀所致乳腺小叶增生,子宫肌瘤,卵巢囊肿",1
5306,本品为黄棕色的液体。,1
5307,"3.有高血压,心脏病、肾病,糖尿病或正在接受其他治疗的患者均应在医师指导下服用。",1
5308,宁夏多维药业有限公司,1
5309,浙江康德药业集团有限公司,1
5310,"口服,一次8片,一日23次或经前4至5天服用。",1
5311,"6、痛经伴月经过多者,应及时去医院就诊;",1
5312,"用于肾阴不足、命门火衰所致的畏寒肢冷,面色恍白,腰膝酸软,精神不振,阳瘘早泄,遗精滑精,性欲减退,女子宫寒不孕,带下清稀,或尿增多,以及耳鸣耳聋,虚喘,浮肿,五更泄泻[unused1]每100丸重4g",1
5313,"口服,一次12丸,一日3次;",1
5314,"风湿骨痛经典名方,用于丹毒,急慢性肾炎,湿疹,骨髓炎,关节炎,附件炎,筋膜炎等[unused1]清热利湿。",1
5315,外用液体药用塑料瓶包装。,1
5316,海南碧凯药业有限公司,1
5317,每片重0.6克(含盐酸水苏碱30mg),1
5318,"口服一次3-4粒,一日2次。",1
5319,"一次25毫升,一日2次;",1
5320,本品为棕黑色的浓缩丸;,1
5321,1.4g8s盒。,1
5322,2g7粒,1
5323,"提高免疫功能:使小鼠胸腺、脾脏增重,增强腹腔巨噬细胞吞噬功能,提高机体抗缺氧、抗疲劳等应激能力。",1
5324,用于脾肾阳虚、瘀血阻滞所致的月经不调活血散寒、调经止痛的作用。,1
5325,老年患者治疗的主要目的是减轻症状和避免低血糖反应。,1
5326,"本品为薄膜衣片,除去薄膜衣后显棕褐色,气微香,味甜、微苦td>功能主治[unused1]:[unused1]清热利湿,和血通络,调经止带。",1
5327,"具体为:1、总疗效好,产妇安总有效率为95,显效率为79。",1
5328,"有明显内出血者,宜先止血后用药。",1
5329,"每袋8g,每盒6袋。",1
5330,"月经量多,夹有大小血块,经期延长,或有腹痛,舌暗红,或边有紫点、淤斑,脉细弦[unused1]孕妇忌服。",1
5331,"本品为胶囊剂,内容物为棕色至深棕色的颗粒或粉末;",1
5332,"用于肾虚之小便频数,夜卧遗尿[unused1]补肾缩尿。",1
5333,"清热解毒,凉血通淋腰痛、小腹坠胀等症",1
5334,4、外阴白色病变、糖尿病所致的瘙痒不宜服用。,1
5335,"3、平素月经正常,突然出现月经过少,或经期错后,应去医院就诊。",1
5336,"口服,一次12丸,一日12次。",1
5337,"先按图1撕取1粒,再按图2沿栓粒顶部两层铝箔间剥开,取出栓粒,塞入肛门。",1
5338,"每板15粒,每盒3板。",1
5339,"本品对催产素所致的大鼠流产有保胎作用,抑制正常及妊娠子宫平滑肌的收缩,降低子宫平滑肌的收缩幅度和频率,降低子宫平滑肌的活动力。",1
5340,"偶见胃脘不适者,一般不影响继续治疗。",1
5341,"用于肾水不足,头晕咳嗽,腰膝酸痛,梦遗滑精[unused1]36个月。",1
5342,"本品为胶囊剂,内容物为灰棕色至深棕色的颗粒及粉末,味苦。",1
5343,"用于血虚肝郁所致月经不调、痛经、月经前后诸证,症见行经后错,经水量少、有血块,行经小腹疼痛,血块排出痛减,经前双乳胀痛、烦躁,食欲不振[unused1]非处方药物(甲类),国家医保目录(甲类),国家基本药物目录",1
5344,"用于痛经、月经失调属气滞血瘀过敏体质者过敏者禁用,过敏体质者慎用。",1
5345,云南通用善美制药有限责任公司,1
5346,"用于血瘀所致的月经不调,症见经水量少。",1
5347,"用于水湿潴留所制的水肿症见全伸浮肿,面色苍白,脘腹胀满,纳少便溏,神卷尿少,慢性肾炎",1
5348,"口服,一次5克,一日23次。",1
5349,"本品为薄膜衣片,除去薄膜衣后,显淡棕褐色;",1
5350,温肾健脾、补益气血;,1
5351,每盒装36片。,1
5352,"本品还能增加雌性幼年大鼠血中雌二醇的浓度,降低孕酮的浓度。",1
5353,"补肾益精,滋阴壮阳。",1
5354,"乳腺囊性增生[unused1]乳腺增生外用药,男性乳腺发育症乳腺增生外用药,男性乳腺发育症",1
5355,用于急、慢性盆腔炎见下腹胀痛、腰痛、带下增多、月经不调等症属于湿热下注,1
5356,茯苓、山药茯苓、山药均有调节免疫功能的作用;,1
5357,惠州市九惠制药股份有限公司,1
5358,"聚乙烯瓶装,每瓶装60片,每盒装1瓶。",1
5359,极少数患者服药后有轻度恶心、腹泻、月经期提前、量多及轻微药疹。,1
5360,"每次用量0.6g,每天一次。",1
5361,"用于血虚气滞、下焦虚寒所致的月经不调、痛经,症见行经后错、经量少、有血块、小腹疼痛、经行小腹冷痛喜热、腰膝痠痛[unused1]口服,一次一丸,一天2-3次。",1
5362,"9、如正在服用其它药品,使用本品前请咨询医师或药师。",1
5363,"铝塑包装,12粒板1板盒。",1
5364,易明美消丹,1
5365,"9,请将本品放在儿童不能接触的地方。",1
5366,"早饭前及临睡前淡盐水或温开水送服,一次3粒,一日2次。",1
