index,text
用于斑秃、全秃、普秃及肝肾虚引起的脱发[unused1]每盒装10袋。,1
1、经期忌食生冷饮食。,1
2、尚无本药品对子代安全性研究资料。,1
"口服,一次1袋,一日1-2次。",1
"补肾助阳,调整冲任,益气养血,安神解郁。",1
"用于疝气偏坠,睾丸胀痛[unused1]口服,一次[unused1]8~10丸,一日[unused1]3次。",1
"8,如正在使用其他药品,使用本品前请咨询医师或药师。",1
2、妇女月经期间不宜使用。,1
气香、味苦辛。,1
"滋补肝肾,养血活血,渗湿明目。",1
具有消炎、活血、止血、去腐、生肌等功能。,1
"口服,一次5粒,一日2次[unused1]疏肝活血,软坚散结。",1
贵州健兴药业有限公司,1
"开水冲服,一次10克,一日2次。",1
10[unused1]请将本品放在儿童不能接触的地方。,1
"8.去除包装,嚼碎或掰小服用,切不可吞服。",1
"6.服药过程中出现不良反应,应停药并向医师咨询。",1
"本品为薄膜衣片,除去薄膜衣后显灰棕色;",1
"补血,活血,调经。",1
"用于湿热下注引起的急慢性尿路感染,急、慢性膀胱炎以及急、慢性肾盂肾炎等,症见尿频、尿急、尿痛、腰痛尿痛尿急清利湿热,益肾化瘀。",1
7.服药1个月症状无缓解。,1
12s2板盒。,1
"清热解毒、理气止痛、化瘀散结,用于湿热下注、气滞血瘀慢性盆腔炎见有腹部疼痛湿热下注、气滞血瘀[unused1]口服,一次3~4粒,一日3次,饭后服;",1
用于月经不调,1
对白色念珠菌感染的豚鼠阴道炎有抗菌及促进炎症恢复的作用。,1
"7.用药4周症状无缓解,应去医院就诊。",1
"2、痛经伴有其他疾妇康宁片病者,应在医师指导下服用。",1
1、忌食生冷、少进油腻。,1
"6.对海狗丸过敏者禁用,过敏体质者慎用。",1
"用于心、肾赫依病,气滞腰痛,小腹冷痛,月经不调,白带过多",1
"本品为薄膜衣片,除去薄膜衣后显棕色至黑褐色;",1
"每板装10粒,每盒装3板。",1
"每晚1支,将软膏轻轻挤入阴道深处,连用7日为一疗程,或遵医嘱。",1
"4、服药时间:一般宜在月经来潮前3~7天开始,服至疼痛缓解。",1
"水丸6~9袋,一日2次。",1
"一次2~3粒,一日2~3次。",1
"用于细菌、病毒、霉菌、滴虫等引起的阴道炎、阴道溃疡、宫颈炎、宫颈糜烂、阴痒、阴蚀、黄白带下阴蚀[unused1]忌食辛辣[unused1],孕妇慎用。",1
"祛风湿,散寒邪,养肝肾,补气血,止痹痛。",1
"2[unused1]凡脾胃虚弱,食入难化,呕吐泄泻,腹胀便溏、咳嗽痰多者忌服。",1
"妇女月经过多,白带清稀调和阴阳,温阳补肾,扶正固本。",1
2.其他作用。,1
"活血,化瘀,消症。",1
"口服,一次5粒,一日3次;",1
"气腥,味咸。",1
3.具有保肝作用。,1
0.25克72片盒,1
"使用本品后,偶见全身发痒。",1
2.忌与氧化淀粉等化学吸附剂合用。,1
10丸盒。,1
"本品为糖衣片,除去糖衣后显棕色至褐色;",1
"3.对乙酰苯肼所致小鼠溶血性贫血的作用:小鼠灌服生血丸4gkg,同时腹腔注射乙酰苯肼30mgkg,连续10日。",1
"用于气血两亏,体虚羸弱[unused1]本品为黄棕色或红棕色的液体;",1
"10、请将本品放在儿童湿热下注所致的带下病,症见赤白带下,量多臭味",1
"用于淋证,症见:小便频急,淋漓不尽,尿道涩痛淋证,症见:小便频急,淋漓不尽,尿道涩痛",1
慢性盆腔炎,1
"用于湿热下注所致的带下病、瘙痒异味湿热下注所致的带下病、[unused1]瘙痒异味、各种阴道炎,纯中药制剂,安全、温和、无刺激",1
"调经养血,顺气化瘀。",1
每粒相当于原生药1.5g,1
"用于肾虚腰痛,腰膝无力,胎动不安,先兆流产,高血压[unused1]山东步长神州制药有限公司",1
"用于肝气郁结,气滞血瘀所致的乳腺增生,乳房胀痛[unused1]国家基本药物目录,中药保护品种二级",1
3.[unused1]切勿接触眼睛、口腔等黏膜处。,1
"用于气血两亏,肾虚宫冷,月经不调,崩漏带下,腰膝酸痛,宫冷不孕",1
2、在医生的指导下使用。,1
"气微腥,味微苦。",1
1.肾阳虚衰证者慎用。,1
"滋补气血,调经舒郁。",1
"皮肤湿疹:取适量药液直接涂抹于患处,有糜烂面者可稀释5倍量后湿敷,一日两次。",1
改善肾上腺素引起的大鼠肠系膜微循环障碍及高分子右旋糖酐所致的家兔血液粘滞性;,1
抑制大鼠热刺激和小鼠腹腔注射醋酸等致痛反应。,1
"用于脾虚湿盛,白带量多,腰腿酸痛[unused1]用于带下病,白带量多,腰腿酸痛[unused1]尚不明确。",1
"PVC硬片、铝塑泡罩包装,18片板6板盒。",1
温肾壮阳。,1
"用于瘀血阻滞之经闭、通经及产后瘀血腹痛等证,具有活血调经腹痛产后瘀血孕妇禁用。",1
0.2g120粒盒[unused1]温肾助阳。,1
"用于下焦湿热所致的热淋,症见小便不利、尿频、尿急、尿痛、下肢浮肿;",1
2.服药期间忌食生冷食物。,1
"用于腰膝酸痛,阳痿遗精,耳鸣目眩,肌体瘦弱,食欲减退[unused1]温肾补脾,养血益精。",1
详情见说明书,1
金诃藏药股份有限公司,1
本品为黄棕色至黄褐色的赖粒;,1
"用于治疗活血化瘀,理气止痛。",1
"用于神经衰弱,改善健忘失眠,头晕心悸,身倦无力,体虚自汗",1
味甜水蜜丸。,1
"口服,一次2~3片,一日2次。",1
"清热,安胎,用于孕妇头痛,眩晕、口鼻生疮,咽喉肿痛,双目赤肿,牙龈疼痛,或胎动下坠,小腹作痛等症",1
本品为棕色至黑褐色的浓缩丸;,1
"本品为胶囊剂,内容物为棕褐色至棕黑色的粉末;",1
肝、肾功能不全者慎用。,1
郑州市协和制药厂,1
4.服药期间出现其他妇科疾病时应去医院就诊。,1
月经过多或子宫出血期:口服。,1
"陕西白云制药有限公司[unused1]软坚散结,活血化瘀,扶正固本。",1
陕西诚信制药有限公司,1
"清热利湿,以利炎症消退。",1
小蜜丸:每45丸重9g(每袋装9g),1
"用于湿热下注所致尿频、尿急、尿痛[unused1]如与其他药物同时使用可能会发生药物相互作用,详情请咨询医师或药师。",1
"6.用药后皮肤过敏者应停止使用,症状严重者应去医院就诊。",1
"活血调经,去瘀止痛。",1
"用于肾阳虚损,阳萎早泄,宫冷不孕,性机能衰退",1
"用于肺肾阴虚,燥咳少痰,咽干喉痛燥咳少痰肺肾阴虚化痰止咳养阴润肺[unused1]迪沙药业集团有限公司",1
用于痛经、下腹坠胀、腰背疼痛,1
9.儿童必须在成人监护下使用,1
该品为深褐色至黑色的小蜜丸或大蜜丸;,1
"外用,用于阴道炎时将喷管插入阴道内喷洒药液3-5ml(本品每揿喷射量约0.1-0.15ml);",1
"本品为胶囊剂,内容物为棕褐色的颗粒:气微香,味先甜而后苦、涩。",1
经药理学及临床证明:本品具有广谱、高效、迅速消炎灭菌、杀虫止痒、祛瘀收敛等作用。,1
"用于肝郁气滞,痰凝血瘀所致的乳房肿块,胀痛,有触痛,或固定痛,胸肋胀痛,胸闷不适,抑郁易怒,诸症随情绪变化而加重,以及乳腺增生[unused1]孕妇、哺乳期妇女禁用。",1
3.请将此药放在儿童不能接触的地方。,1
"本品为胶囊剂,内容物为深棕褐色的粉末;",1
"每次用原液约20ml,一日1次,7天为一疗程。",1
"用于湿热下注清热,祛湿,化瘀,止带。",1
七天为一疗程。,1
"复合铝箔,12粒盒。",1
"本品为胶囊剂,内容物为深棕色的颗粒或粉末;",1
"慢性肾炎用药,解毒益气",1
"口服,大蜜丸一次1丸,一日2~3次。",1
"一次4粒,一日4次。",1
11.请将本品放在儿童[unused1]孕妇禁用。,1
茯苓、山药均有调节免疫功能的作用;,1
200g瓶,1
"用于气血不足,月经不调,经期腹痛,经漏早产[unused1]非处方药物(甲类)",1
"塑料包装,每瓶装108片,每盒1瓶。",1
3.忌食辛辣、生冷、海鲜等食品;,1
6、感冒时不宜服用本药;,1
"气腥,味苦",1
营养性贫血、缺铁性贫血,1
"本品为红色的包衣浓缩水蜜丸,除去包衣后显棕褐色;",1
"1.饮食宜清淡,忌酒及辛辣、生冷、油腻食物。",1
"乳疾灵以舒肝理气、散结镇痛药为主,有调经理血、散结消痛之作用。",1
8g10瓶,1
2、感冒时不宜服用本药;,1
哈药集团中药二厂[unused1]孕妇禁用。,1
"一次10毫升(1支),一日3次。",1
"7、服药3天症状无缓解,应去医院就诊;",1
400mg50粒盒,1
"一次11-15粒,一日1-2次。",1
服本药时不宜同时服用藜芦、五灵脂、皂荚或其制剂;,1
"1.忌食寒凉,生冷食物;",1
"养血调经止痛,用于月经不调,经期腹痛[unused1]孕妇禁服。",1
"1995年由卫生部批准为新药,这一科研成果获1993年度国家中医药管理局科技进步三等奖。",1
江西桔王药业有限公司,1
"口服,一次4-6片,一日3次,或遵医嘱",1
"温开水送服,每次一袋,每日三次,一个月为一个疗程。",1
茯苓、山药均有调节免疫免疫调节抑菌、抗炎和免疫调节作用;,1
"5.服药二周症状无改善,应去医院就诊;",1
"10、对本品过敏者禁用,过敏体质者慎用。",1
薄膜衣[unused1]每片重0.31g,1
"中医:补脾生血,祛瘀生新。",1
"中医:清热利湿,化瘀通淋。",1
"口服固体药用高密度聚乙烯瓶,100片瓶。",1
"气腥,味微咸。",1
"9.[unused1]对本品过敏者禁用,过敏体质者慎用。",1
"本品为胶囊剂,内容物为黄褐色的粉未;",1
"补气养血,祛瘀调经。",1
"3.服本药时不宜同时服用藜芦,五灵脂,皂荚及其制剂。",1
"每板10片,每盒6板。",1
35g1瓶盒,1
故临床用于治疗妇女月经不调、痛经妇女月经不调、痛经等有较好的疗效。,1
"本品为薄膜衣片,除去薄膜衣后显褐色,气微,味微酸,甘。",1
"初服时有的病例有轻泻作用,1周后能消失。",1
3.有高血压、心脏病、肝病、糖尿病、肾病等慢性疾病严重者应在医师指导下服用。,1
"药理实验结果提示本品对大鼠失血性贫血及乙酰苯肼引起的大鼠贫血模型动物有改善作用,对环磷酰胺引起的小鼠白细胞降低有升高趋势。",1
"本品为胶囊剂,内容物为棕色的颗粒或粉末;",1
用于瘿瘤、瘰历、乳中结核[unused1]每15粒重1g,1
"用于神经衰弱,健忘失眠,头晕心悸,身倦无力,体虚自汗,阳痿遗精[unused1]贵州天安药业股份有限公司",1
80s瓶。,1
"5、按照用法用量服用,服药过程中出现不良反应应停药,并向医师咨询。",1
"3.服用本品同时不宜服用含藜芦、五灵脂、皂夹或其制剂,不宜喝茶喝吃萝卜以免影响药效。",1
"丸剂(大蜜丸荤腥油腻、不易消化食品同用,戒烟酒,以防助湿化热,加重病情。",1
"用于肾阳不足所致的腰膝酸软,四肢乏力",1
"气微香,味苦,微咸。",1
深圳市泰康制药有限公司,1
"以上十五味,将熟地黄、复盆子、附子、川牛膝、路路通、锁阳、淫阳藿、沙参、韭菜子、蛇床子酌予碎断,置提取器内,加水适量浸泡8~12小时,煎煮三次,分次滤过,合并滤液,浓缩至适量,喷雾干燥,备用。",1
用于前列腺炎及慢性盆腔炎[unused1]尚不明确。,1
"补气补血、养心健肾,用于气虚血弱,精神不振,肾亏遗精,产后体弱气虚血弱养心健肾补气补血丸剂(水蜜丸微苦",1
"2,患有其他疾病者,应在医师指导下服用。",1
用于肝郁气滞、冲任失调引起的乳痛症及乳腺增生片剂(薄膜衣),1
"用于气血不足,肝郁不舒,月经不调,血漏血崩,贫血身弱及不孕症",1
"5、对本药过敏者禁用,过敏体质者慎用。",1
四川省旺林堂药业有限公司,1
"味甜,略苦。",1
"用于血瘀气滞,心胸痹痛,眩晕头痛,经期腹痛",1
"全方具有强壮,扩张外周血管,改善血液循环,抗菌,抗炎,镇痛等作用。",1
"用于血虚气滞,月经不调,小腹胀痛[unused1]湖北御金丹药业有限公司",1
经期或阴道出血期间服用。,1
2.服药期间节制房事;,1
"个别患者大便次数增多,出现皮疹。",1
"口服,一次5~6粒,一日3次。",1
儿童、糖尿病患者禁用。,1
当归、白芍均有抗炎、抗凝血、降压、改善微循环和进行免疫调节。,1
"口服,每日早晚饭后各食1次,每次2粒。",1
"味酸,微苦。",1
对免疫球蛋白IgE和IgM的升高有一定作用趋势。,1
"药用复合硬片包装,6粒盒。",1
0.32g12s5板,1
"聚酯铝聚乙烯复合袋,9克5袋盒。",1
"用于血虚脾弱,带下质清,崩漏色淡,经后小腹隐痛,头昏目眩,面色无华[unused1]0.5g24s",1
"补肾,益精,助阳,润燥。",1
"口服,一次4~5粒,一日2次。",1
"月经来潮以前五天开始服药,隔日服,每次服1~2袋,一日2次。",1
"口服,一次4粒,一日3次,24周为一疗程,或遵医嘱。",1
"5.经期腹痛喜按、经色淡,或经期腹痛拒按伴畏寒肢凉者不宜选用。",1
脾胃明显虚弱者慎用。,1
"5.本品为脂溶性栓剂[unused1]聚氯乙烯低密度聚乙烯固体药用复合硬片,内附手指套,4粒盒。",1
"本品为薄膜衣丸,出去包衣后显淡黄色至淡黄棕色;",1
上海宝龙药业有限公司,1
"用于经期乳胀痛有块,月经不调或量少色紫成块及乳腺增生[unused1]用于经期乳胀痛有块,月经不调或量少色紫成块及乳腺增生",1
"阴部瘙痒、潮红、肿胀等,属于念珠菌阴道炎、滴虫阴道炎、细菌性阴道病阴道炎清热燥湿,祛带止痒。",1
用于湿热淤阻所致的带下病、腹痛、慢性盆腔炎孕妇禁用。,1
味微涩、微苦、微甜微涩[unused1]升白升血小板,1
9.有应用非甾体抗炎药后发生胃肠道出血或穿孔病史的患者。,1
用于月经量少[unused1]15g10袋,1
"连续给药6个月,未发现蓄积中毒症象,红白细胞计数、肝功能和肾功能的检则,给药前后无变化。",1
0.67g36片盒。,1
用于急、慢性盆腔炎见下腹胀痛、腰痛、带下增多、月经不调等症属于湿热下注,1
12片x2板盒。,1
"喷雾用于外阴或阴道时患者偶有灼热感,请将药液浓度降低一倍后使用。",1
"铝塑板,0.375g40s2袋盒。",1
"1[unused1]忌食辛辣,少进油腻。",1
"孕妇[unused1]养血调经,顺气通郁。",1
江苏恒瑞医药股份有限公司,1
"本品为薄膜衣片,除去包衣后,显棕褐色;",1
"补心气,益心肾。",1
"用于湿热下注所致白带异常气微香,味微苦。",1
"一般不影响继续治疗,必要时对症处理。",1
"铝塑包装,18片板,4板盒。",1
"13.如正在服用其他药品,使用本品前请咨询医师或药师。",1
0.5g45片,1
儿童、孕妇、糖尿病患者禁用。,1
"大蜜丸一次1丸,水蜜丸一次4克,一日2次。",1
"用于湿热下注所致的下病,症见赤白带下,量多臭味;",1
"用于肺肾阴虚,干咳少痰,咽干喉痛[unused1]广东万方制药有限公司",1
2.感冒寒凉、生冷食物。,1
每瓶装200毫升。,1
"6各种流产后腹痛伴有阴道出血,服药一周无效者应去医院就诊。",1
"也可用于急慢性肾小球肾炎,肾盂肾炎,膀胱炎,尿道炎[unused1]尚不明确。",1
吉林省力胜制药有限公司,1
6g12袋盒,1
"药用包装用复合膜,10g10袋盒。",1
"过敏体质者皮肤过敏[unused1]洗净外阴部,将药片塞入阴道深部;",1
2.个别患者稍有腹泻感觉。,1
"本品为糖衣片,除去糖衣后,显棕黑色;",1
"服药后可能出现恶心、消化不良恶心、消化不良、失眠,一般不需要停药可自行缓解。",1
通化卫京药业股份有限公司,1
"1.本品能迅速排除体表毒素,是治疗皮肤类感染的良药。",1
10.本品性状发生改变时禁止使用;,1
本品为浅棕黄色片;,1
2.服本药时不宜同时服用感冒药。,1
18粒6板盒。,1
"一次4粒,一日3次,饭后服。",1
四平市吉特药业有限公司,1
"口服,一次5mdash;",1
"铝塑板装,每板20片,每盒2板。",1
"气香,味苦、微酸。",1
"4.本品中有肉桂属温热药,不适用于具有口干舌燥,烦燥气急,便干尿黄症状的糖尿病,慢性肾炎,高血压,心脏病的患者。",1
